electrode,time,NMSE
FP1,   ,0.2097
FP2,   ,0.1296
F3,   ,0.0419
F4,   ,0.0260
C3,   ,0.0129
C4,   ,0.0062
P3,   ,0.0115
P4,   ,0.0023
O1,   ,0.0096
O2,   ,0.0016
F7,   ,0.0526
F8,   ,0.0419
T3,   ,0.0100
T4,   ,0.0189
T5,   ,0.0098
T6,   ,0.0016
Fz,   ,0.0453
Cz,   ,0.0142
Pz,   ,0.0090
sum,6.36,0.6548
