electrode,time,NMSE
FP1,   ,2.9815
FP2,   ,3.3130
F3,   ,0.4673
F4,   ,0.6029
C3,   ,0.1119
C4,   ,0.1509
P3,   ,0.0416
P4,   ,0.0473
O1,   ,0.0341
O2,   ,0.0297
F7,   ,0.7900
F8,   ,0.9980
T3,   ,0.2097
T4,   ,0.2684
T5,   ,0.0317
T6,   ,0.0553
Fz,   ,0.6351
Cz,   ,0.1351
Pz,   ,0.0414
sum,3.19,10.9451
