electrode,time,NMSE
FP1,   ,0.3813
FP2,   ,0.1944
F3,   ,0.0595
F4,   ,0.0346
C3,   ,0.0184
C4,   ,0.0172
P3,   ,0.0129
P4,   ,0.0048
O1,   ,0.0077
O2,   ,0.0021
F7,   ,0.0358
F8,   ,0.0321
T3,   ,0.0103
T4,   ,0.0102
T5,   ,0.0148
T6,   ,0.0074
Fz,   ,0.0567
Cz,   ,0.0124
Pz,   ,0.0051
sum,5.45,0.9176
