electrode,time,NMSE
FP1,   ,0.0736
FP2,   ,0.0664
F3,   ,0.0146
F4,   ,0.0528
C3,   ,0.0172
C4,   ,0.0809
P3,   ,0.0109
P4,   ,0.0107
O1,   ,0.0403
O2,   ,0.0898
F7,   ,0.0395
F8,   ,0.1326
T3,   ,0.0164
T4,   ,0.2363
T5,   ,0.0334
T6,   ,0.0804
Fz,   ,0.6390
Cz,   ,0.0059
Pz,   ,0.0026
sum,7.71,1.6433
