electrode,time,NMSE
FP1,   ,0.7005
FP2,   ,0.4585
F3,   ,0.5809
F4,   ,0.5404
C3,   ,0.4611
C4,   ,0.4330
P3,   ,0.4876
P4,   ,0.4667
O1,   ,0.3076
O2,   ,0.6779
F7,   ,0.7502
F8,   ,0.3664
T3,   ,0.3031
T4,   ,0.3809
T5,   ,0.5230
T6,   ,0.3596
Fz,   ,0.5255
Cz,   ,0.5936
Pz,   ,0.6215
sum,12.86,9.5380
