electrode,time,NMSE
FP1,   ,0.0733
FP2,   ,0.0835
F3,   ,0.0115
F4,   ,0.0143
C3,   ,0.0047
C4,   ,0.0038
P3,   ,0.0023
P4,   ,0.0017
O1,   ,0.0025
O2,   ,0.0012
F7,   ,0.0139
F8,   ,0.0183
T3,   ,0.0049
T4,   ,0.0089
T5,   ,0.0010
T6,   ,0.0017
Fz,   ,0.0151
Cz,   ,0.0032
Pz,   ,0.0027
sum,3.64,0.2685
