electrode,time,NMSE
FP1,   ,0.6751
FP2,   ,0.5332
F3,   ,0.5828
F4,   ,0.3432
C3,   ,0.3761
C4,   ,0.2263
P3,   ,0.3742
P4,   ,0.4078
O1,   ,0.3516
O2,   ,0.5285
F7,   ,0.6207
F8,   ,0.4349
T3,   ,0.3568
T4,   ,0.1941
T5,   ,0.3448
T6,   ,0.4362
Fz,   ,0.1412
Cz,   ,0.2926
Pz,   ,0.3256
sum,0.58,7.5457
