electrode,time,NMSE
FP1,   ,0.8041
FP2,   ,1.1567
F3,   ,0.5912
F4,   ,0.7519
C3,   ,0.5488
C4,   ,0.6488
P3,   ,0.6774
P4,   ,0.7369
O1,   ,0.5223
O2,   ,0.5578
F7,   ,0.3744
F8,   ,0.5487
T3,   ,0.2099
T4,   ,0.4648
T5,   ,0.3458
T6,   ,0.6210
Fz,   ,0.5969
Cz,   ,0.7839
Pz,   ,0.8077
sum,0.59,11.7488
