electrode,time,NMSE
FP1,   ,4.8738
FP2,   ,4.3583
F3,   ,1.0646
F4,   ,0.7777
C3,   ,0.3010
C4,   ,0.2692
P3,   ,0.1056
P4,   ,0.2820
O1,   ,0.0874
O2,   ,0.2731
F7,   ,2.4433
F8,   ,2.4841
T3,   ,0.9362
T4,   ,0.6277
T5,   ,0.1132
T6,   ,0.2862
Fz,   ,0.7604
Cz,   ,0.1668
Pz,   ,0.0736
sum,0.58,20.2844
