electrode,time,NMSE
FP1,   ,6.4439
FP2,   ,6.2869
F3,   ,1.3383
F4,   ,1.0521
C3,   ,0.3118
C4,   ,0.2565
P3,   ,0.0930
P4,   ,0.0651
O1,   ,0.0350
O2,   ,0.0451
F7,   ,1.5946
F8,   ,1.5289
T3,   ,0.2308
T4,   ,0.3215
T5,   ,0.2016
T6,   ,0.0637
Fz,   ,1.1981
Cz,   ,0.3082
Pz,   ,0.0327
sum,2.34,21.4078
