electrode,time,NMSE
FP1,   ,0.1555
FP2,   ,0.1743
F3,   ,0.0265
F4,   ,0.0297
C3,   ,0.0101
C4,   ,0.0138
P3,   ,0.0063
P4,   ,0.0039
O1,   ,0.0118
O2,   ,0.0033
F7,   ,0.0346
F8,   ,0.0346
T3,   ,0.0082
T4,   ,0.0066
T5,   ,0.0029
T6,   ,0.0124
Fz,   ,0.0488
Cz,   ,0.0133
Pz,   ,0.0125
sum,2.22,0.6091
