electrode,time,NMSE
FP1,   ,0.9593
FP2,   ,0.6524
F3,   ,0.7533
F4,   ,0.4108
C3,   ,0.7164
C4,   ,0.4686
P3,   ,0.4498
P4,   ,0.4292
O1,   ,0.2709
O2,   ,0.4540
F7,   ,0.6821
F8,   ,0.3934
T3,   ,0.8278
T4,   ,0.6320
T5,   ,0.3473
T6,   ,0.3292
Fz,   ,0.6198
Cz,   ,0.6191
Pz,   ,0.3483
sum,1.60,10.3635
