electrode,time,NMSE
FP1,   ,0.9782
FP2,   ,1.1479
F3,   ,0.4053
F4,   ,0.3544
C3,   ,0.4402
C4,   ,0.1775
P3,   ,0.0759
P4,   ,0.0700
O1,   ,0.0311
O2,   ,0.1076
F7,   ,0.3523
F8,   ,0.3274
T3,   ,0.1715
T4,   ,0.0738
T5,   ,0.0282
T6,   ,0.1059
Fz,   ,0.2257
Cz,   ,0.1860
Pz,   ,0.0735
sum,12.77,5.3323
