electrode,time,NMSE
FP1,   ,4.6396
FP2,   ,3.1244
F3,   ,1.2407
F4,   ,0.9446
C3,   ,0.4694
C4,   ,0.4659
P3,   ,0.2699
P4,   ,0.2911
O1,   ,0.3629
O2,   ,0.4620
F7,   ,2.5939
F8,   ,1.5289
T3,   ,0.9940
T4,   ,0.4473
T5,   ,0.3948
T6,   ,0.3902
Fz,   ,0.9799
Cz,   ,0.4415
Pz,   ,0.2513
sum,2.30,20.2924
