electrode,time,NMSE
FP1,   ,0.1416
FP2,   ,0.1493
F3,   ,0.0336
F4,   ,0.0231
C3,   ,0.0114
C4,   ,0.0130
P3,   ,0.0045
P4,   ,0.0023
O1,   ,0.0014
O2,   ,0.0044
F7,   ,0.0298
F8,   ,0.0403
T3,   ,0.0031
T4,   ,0.0055
T5,   ,0.0029
T6,   ,0.0056
Fz,   ,0.0599
Cz,   ,0.0116
Pz,   ,0.0083
sum,2.50,0.5518
