electrode,time,NMSE
FP1,   ,0.1761
FP2,   ,0.1955
F3,   ,0.0360
F4,   ,0.0432
C3,   ,0.0243
C4,   ,0.0213
P3,   ,0.0120
P4,   ,0.0088
O1,   ,0.0094
O2,   ,0.0059
F7,   ,0.0386
F8,   ,0.0451
T3,   ,0.0081
T4,   ,0.0163
T5,   ,0.0025
T6,   ,0.0031
Fz,   ,0.0484
Cz,   ,0.0219
Pz,   ,0.0156
sum,2.39,0.7324
