electrode,time,NMSE
FP1,   ,0.0133
FP2,   ,0.0077
F3,   ,0.0090
F4,   ,0.0078
C3,   ,0.0017
C4,   ,0.0071
P3,   ,0.0046
P4,   ,0.0020
O1,   ,0.0027
O2,   ,0.0004
F7,   ,0.0163
F8,   ,0.0055
T3,   ,0.0033
T4,   ,0.0013
T5,   ,0.0067
T6,   ,0.0050
Fz,   ,0.0091
Cz,   ,0.0027
Pz,   ,0.0026
sum,2.09,0.1088
