electrode,time,NMSE
FP1,   ,2.8385
FP2,   ,1.0585
F3,   ,0.8685
F4,   ,0.8991
C3,   ,0.2173
C4,   ,0.2767
P3,   ,0.1022
P4,   ,0.0546
O1,   ,0.0434
O2,   ,0.0301
F7,   ,1.3068
F8,   ,1.6603
T3,   ,0.3708
T4,   ,0.2675
T5,   ,0.1272
T6,   ,0.0439
Fz,   ,1.2351
Cz,   ,0.2560
Pz,   ,0.0901
sum,2.28,11.7466
