electrode,time,NMSE
FP1,   ,1.4459
FP2,   ,1.3691
F3,   ,0.6219
F4,   ,0.4838
C3,   ,0.6029
C4,   ,0.4521
P3,   ,0.5724
P4,   ,0.2983
O1,   ,0.1843
O2,   ,0.2067
F7,   ,0.8440
F8,   ,0.7967
T3,   ,0.6354
T4,   ,0.3449
T5,   ,0.1134
T6,   ,0.1452
Fz,   ,0.7936
Cz,   ,0.7207
Pz,   ,0.4613
sum,0.55,11.0925
