electrode,time,NMSE
FP1,   ,0.0666
FP2,   ,0.0882
F3,   ,0.0120
F4,   ,0.0119
C3,   ,0.0038
C4,   ,0.0106
P3,   ,0.0004
P4,   ,0.0145
O1,   ,0.0005
O2,   ,0.0059
F7,   ,0.0084
F8,   ,0.0116
T3,   ,0.0061
T4,   ,0.0088
T5,   ,0.0019
T6,   ,0.0089
Fz,   ,0.0205
Cz,   ,0.0045
Pz,   ,0.0016
sum,2.68,0.2867
