electrode,time,NMSE
FP1,   ,2.6625
FP2,   ,2.9260
F3,   ,0.6686
F4,   ,0.8959
C3,   ,0.4064
C4,   ,0.6795
P3,   ,0.3037
P4,   ,0.2114
O1,   ,0.2656
O2,   ,0.1602
F7,   ,0.5383
F8,   ,0.9758
T3,   ,0.2440
T4,   ,0.5651
T5,   ,0.2543
T6,   ,0.1087
Fz,   ,0.9322
Cz,   ,0.6496
Pz,   ,0.4646
sum,9.68,13.9124
