electrode,time,NMSE
FP1,   ,1.8314
FP2,   ,2.3048
F3,   ,0.4082
F4,   ,0.7510
C3,   ,0.1460
C4,   ,0.4389
P3,   ,0.0740
P4,   ,0.1123
O1,   ,0.1079
O2,   ,0.1893
F7,   ,0.3642
F8,   ,0.6928
T3,   ,0.2440
T4,   ,0.4909
T5,   ,0.1818
T6,   ,0.1772
Fz,   ,0.8113
Cz,   ,0.1881
Pz,   ,0.1035
sum,13.20,9.6175
