electrode,time,NMSE
FP1,   ,3.3583
FP2,   ,3.5645
F3,   ,0.7034
F4,   ,1.0301
C3,   ,0.3114
C4,   ,0.5946
P3,   ,0.2501
P4,   ,0.2200
O1,   ,0.2139
O2,   ,0.1202
F7,   ,1.4762
F8,   ,2.0315
T3,   ,0.3684
T4,   ,1.3407
T5,   ,0.2065
T6,   ,0.2334
Fz,   ,0.7956
Cz,   ,0.5797
Pz,   ,0.3828
sum,1.69,17.7814
