electrode,time,NMSE
FP1,   ,0.0523
FP2,   ,0.0719
F3,   ,0.0111
F4,   ,0.0170
C3,   ,0.0035
C4,   ,0.0037
P3,   ,0.0007
P4,   ,0.0013
O1,   ,0.0003
O2,   ,0.0004
F7,   ,0.0141
F8,   ,0.0415
T3,   ,0.0061
T4,   ,0.0275
T5,   ,0.0012
T6,   ,0.0053
Fz,   ,0.0145
Cz,   ,0.0031
Pz,   ,0.0010
sum,3.78,0.2764
