electrode,time,NMSE
FP1,   ,3.0525
FP2,   ,1.6605
F3,   ,0.5264
F4,   ,0.4235
C3,   ,0.2514
C4,   ,0.2031
P3,   ,0.2803
P4,   ,0.0851
O1,   ,0.3527
O2,   ,0.0502
F7,   ,0.8531
F8,   ,0.5777
T3,   ,0.2154
T4,   ,0.1902
T5,   ,0.3186
T6,   ,0.0428
Fz,   ,0.5293
Cz,   ,0.2662
Pz,   ,0.2996
sum,0.59,10.1784
